feature,xgb_importance,shap_importance,combined_score,target_corr,removed_collinear,selected,selection_reason
Asia_Pacific_YoY_ma6,,,,0.2213212269441495,True,False,다중공선성 제거 ('Worldwide_YoY_ma3'와 corr=0.925)
Asia_Pacific_YoY_ma12,,,,0.08657984929225028,True,False,다중공선성 제거 ('Worldwide_YoY_ma12'와 corr=0.939)
Asia_Pacific_YoY_vol6,,,,0.1053490480140347,True,False,다중공선성 제거 ('Worldwide_YoY_vol6'와 corr=0.901)
Worldwide_YoY,,,,0.4579434926564096,True,False,다중공선성 제거 ('Asia_Pacific_YoY'와 corr=0.936)
Worldwide_YoY_lag6,,,,0.22725900495113177,True,False,다중공선성 제거 ('Americas_YoY_lag6'와 corr=0.904)
Worldwide_YoY_ma6,,,,0.1493349307691642,True,False,다중공선성 제거 ('Worldwide_YoY_ma3'와 corr=0.947)
Worldwide_YoY_momentum_3_12,,,,0.3184307394888224,True,False,다중공선성 제거 ('Asia_Pacific_YoY_momentum_3_12'와 corr=0.946)
Worldwide_YoY_vs_ma24,,,,0.4047032654385392,True,False,다중공선성 제거 ('Americas_YoY_vs_ma24'와 corr=0.925)
FRED_SemiProd_YoY_ma3,,,,0.022365824794944044,True,False,다중공선성 제거 ('FRED_SemiProd_YoY'와 corr=0.986)
FRED_SemiProd_YoY_ma6,,,,0.06832504193842882,True,False,다중공선성 제거 ('FRED_SemiProd_YoY'와 corr=0.937)
FRED_T10Y2Y,,,,0.16561554015485325,True,False,다중공선성 제거 ('T10Y3M'와 corr=0.916)
FRED_T10Y2Y_lag6,,,,0.21041073514365827,True,False,다중공선성 제거 ('T10Y3M_lag6'와 corr=0.916)
FRED_T10Y2Y_lag12,,,,0.1401330602706787,True,False,다중공선성 제거 ('T10Y3M_lag12'와 corr=0.914)
FRED_IndProd_YoY_ma3,,,,0.02888370886332656,True,False,다중공선성 제거 ('FRED_IndProd_YoY'와 corr=0.958)
FRED_PCE_Core_YoY,,,,0.18340936568322327,True,False,다중공선성 제거 ('FRED_PCE_Core_YoY_ma3'와 corr=0.977)
FRED_PCE_Core_YoY_ma6,,,,0.26624825172639555,True,False,다중공선성 제거 ('FRED_PCE_Core_YoY_lag6'와 corr=0.945)
FRED_MfgEmp_YoY,,,,0.23091157139040272,True,False,다중공선성 제거 ('FRED_MfgEmp_YoY_ma3'와 corr=0.979)
FRED_MfgEmp_YoY_ma3,,,,0.276066027911748,True,False,다중공선성 제거 ('FRED_MfgEmp_YoY_ma6'와 corr=0.978)
FRED_ConsSenti_YoY,,,,0.3743368995480459,True,False,다중공선성 제거 ('FRED_ConsSenti_YoY_ma3'와 corr=0.908)
FRED_ConsSenti_YoY_ma6,,,,0.3269513121623884,True,False,다중공선성 제거 ('FRED_ConsSenti_YoY_ma3'와 corr=0.915)
FRED_NewOrder_YoY_ma3,,,,0.03737458164848436,True,False,다중공선성 제거 ('FRED_NewOrder_YoY'와 corr=0.950)
FedFunds,,,,0.05762831502883771,True,False,다중공선성 제거 ('FedFunds_lag6'와 corr=0.922)
FedFunds_lag6,,,,0.13681529169562717,True,False,다중공선성 제거 ('FedFunds_lag12'와 corr=0.904)
